OBJECTID_1,NEIGHBOURHOOD_NAME,HOOD_158,ASSAULT_2014,ASSAULT_2015,ASSAULT_2016,ASSAULT_2017,ASSAULT_2018,ASSAULT_2019,ASSAULT_2020,ASSAULT_2021,ASSAULT_2022,ASSAULT_2023,ASSAULT_2024,ASSAULT_2025,ASSAULT_RATE_2014,ASSAULT_RATE_2015,ASSAULT_RATE_2016,ASSAULT_RATE_2017,ASSAULT_RATE_2018,ASSAULT_RATE_2019,ASSAULT_RATE_2020,ASSAULT_RATE_2021,ASSAULT_RATE_2022,ASSAULT_RATE_2023,ASSAULT_RATE_2024,ASSAULT_RATE_2025,AUTOTHEFT_2014,AUTOTHEFT_2015,AUTOTHEFT_2016,AUTOTHEFT_2017,AUTOTHEFT_2018,AUTOTHEFT_2019,AUTOTHEFT_2020,AUTOTHEFT_2021,AUTOTHEFT_2022,AUTOTHEFT_2023,AUTOTHEFT_2024,AUTOTHEFT_2025,AUTOTHEFT_RATE_2014,AUTOTHEFT_RATE_2015,AUTOTHEFT_RATE_2016,AUTOTHEFT_RATE_2017,AUTOTHEFT_RATE_2018,AUTOTHEFT_RATE_2019,AUTOTHEFT_RATE_2020,AUTOTHEFT_RATE_2021,AUTOTHEFT_RATE_2022,AUTOTHEFT_RATE_2023,AUTOTHEFT_RATE_2024,AUTOTHEFT_RATE_2025,BIKETHEFT_2014,BIKETHEFT_2015,BIKETHEFT_2016,BIKETHEFT_2017,BIKETHEFT_2018,BIKETHEFT_2019,BIKETHEFT_2020,BIKETHEFT_2021,BIKETHEFT_2022,BIKETHEFT_2023,BIKETHEFT_2024,BIKETHEFT_2025,BIKETHEFT_RATE_2014,BIKETHEFT_RATE_2015,BIKETHEFT_RATE_2016,BIKETHEFT_RATE_2017,BIKETHEFT_RATE_2018,BIKETHEFT_RATE_2019,BIKETHEFT_RATE_2020,BIKETHEFT_RATE_2021,BIKETHEFT_RATE_2022,BIKETHEFT_RATE_2023,BIKETHEFT_RATE_2024,BIKETHEFT_RATE_2025,BREAKENTER_2014,BREAKENTER_2015,BREAKENTER_2016,BREAKENTER_2017,BREAKENTER_2018,BREAKENTER_2019,BREAKENTER_2020,BREAKENTER_2021,BREAKENTER_2022,BREAKENTER_2023,BREAKENTER_2024,BREAKENTER_2025,BREAKENTER_RATE_2014,BREAKENTER_RATE_2015,BREAKENTER_RATE_2016,BREAKENTER_RATE_2017,BREAKENTER_RATE_2018,BREAKENTER_RATE_2019,BREAKENTER_RATE_2020,BREAKENTER_RATE_2021,BREAKENTER_RATE_2022,BREAKENTER_RATE_2023,BREAKENTER_RATE_2024,BREAKENTER_RATE_2025,HOMICIDE_2014,HOMICIDE_2015,HOMICIDE_2016,HOMICIDE_2017,HOMICIDE_2018,HOMICIDE_2019,HOMICIDE_2020,HOMICIDE_2021,HOMICIDE_2022,HOMICIDE_2023,HOMICIDE_2024,HOMICIDE_2025,HOMICIDE_RATE_2014,HOMICIDE_RATE_2015,HOMICIDE_RATE_2016,HOMICIDE_RATE_2017,HOMICIDE_RATE_2018,HOMICIDE_RATE_2019,HOMICIDE_RATE_2020,HOMICIDE_RATE_2021,HOMICIDE_RATE_2022,HOMICIDE_RATE_2023,HOMICIDE_RATE_2024,HOMICIDE_RATE_2025,ROBBERY_2014,ROBBERY_2015,ROBBERY_2016,ROBBERY_2017,ROBBERY_2018,ROBBERY_2019,ROBBERY_2020,ROBBERY_2021,ROBBERY_2022,ROBBERY_2023,ROBBERY_2024,ROBBERY_2025,ROBBERY_RATE_2014,ROBBERY_RATE_2015,ROBBERY_RATE_2016,ROBBERY_RATE_2017,ROBBERY_RATE_2018,ROBBERY_RATE_2019,ROBBERY_RATE_2020,ROBBERY_RATE_2021,ROBBERY_RATE_2022,ROBBERY_RATE_2023,ROBBERY_RATE_2024,ROBBERY_RATE_2025,SHOOTING_2014,SHOOTING_2015,SHOOTING_2016,SHOOTING_2017,SHOOTING_2018,SHOOTING_2019,SHOOTING_2020,SHOOTING_2021,SHOOTING_2022,SHOOTING_2023,SHOOTING_2024,SHOOTING_2025,SHOOTING_RATE_2014,SHOOTING_RATE_2015,SHOOTING_RATE_2016,SHOOTING_RATE_2017,SHOOTING_RATE_2018,SHOOTING_RATE_2019,SHOOTING_RATE_2020,SHOOTING_RATE_2021,SHOOTING_RATE_2022,SHOOTING_RATE_2023,SHOOTING_RATE_2024,SHOOTING_RATE_2025,THEFTFROMMV_2014,THEFTFROMMV_2015,THEFTFROMMV_2016,THEFTFROMMV_2017,THEFTFROMMV_2018,THEFTFROMMV_2019,THEFTFROMMV_2020,THEFTFROMMV_2021,THEFTFROMMV_2022,THEFTFROMMV_2023,THEFTFROMMV_2024,THEFTFROMMV_2025,THEFTFROMMV_RATE_2014,THEFTFROMMV_RATE_2015,THEFTFROMMV_RATE_2016,THEFTFROMMV_RATE_2017,THEFTFROMMV_RATE_2018,THEFTFROMMV_RATE_2019,THEFTFROMMV_RATE_2020,THEFTFROMMV_RATE_2021,THEFTFROMMV_RATE_2022,THEFTFROMMV_RATE_2023,THEFTFROMMV_RATE_2024,THEFTFROMMV_RATE_2025,THEFTOVER_2014,THEFTOVER_2015,THEFTOVER_2016,THEFTOVER_2017,THEFTOVER_2018,THEFTOVER_2019,THEFTOVER_2020,THEFTOVER_2021,THEFTOVER_2022,THEFTOVER_2023,THEFTOVER_2024,THEFTOVER_2025,THEFTOVER_RATE_2014,THEFTOVER_RATE_2015,THEFTOVER_RATE_2016,THEFTOVER_RATE_2017,THEFTOVER_RATE_2018,THEFTOVER_RATE_2019,THEFTOVER_RATE_2020,THEFTOVER_RATE_2021,THEFTOVER_RATE_2022,THEFTOVER_RATE_2023,THEFTOVER_RATE_2024,THEFTOVER_RATE_2025,POPULATION_2025,Shape__Area,Shape__Length
146,Edenbridge-Humber Valley,9,25,22,29,28,23,34,35,35,32,53,69,57,161.49870300293,141.64306640625,181.738418579102,174.259399414063,141.878967285156,208.524993896484,215.490707397461,217.377807617188,191.720092773438,301.925476074219,377.730346679688,306.831024169922,27,25,28,18,18,23,37,30,76,120,48,43,174.418609619141,160.958023071289,175.471572875977,112.023895263672,111.035713195801,141.061019897461,227.804458618164,186.323837280273,455.335205078125,683.604858398438,262.768920898438,231.469024658203,3,11,5,11,3,1,4,6,2,2,2,0,19.3798446655273,70.821533203125,31.3342113494873,68.4590454101563,18.505952835083,6.13308811187744,24.6275081634521,37.2647666931152,11.9825057983398,11.3934144973755,10.9487056732178,0,43,40,46,42,45,53,23,16,30,63,58,45,277.777770996094,257.532836914063,288.274749755859,261.389099121094,277.589294433594,325.053649902344,141.608169555664,99.3727111816406,179.737579345703,358.892547607422,317.512451171875,242.235015869141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,5,4,6,3,9,1,6,7,2,10,38.7596893310547,45.068244934082,31.3342113494873,24.8941993713379,37.011905670166,18.399263381958,55.4118957519531,6.21079444885254,35.9475173950195,39.8769493103027,10.9487056732178,53.830005645752,0,0,2,0,0,3,1,2,2,1,1,0,0,0,12.5336847305298,0,0,18.399263381958,6.15687704086304,12.4215888977051,11.9825057983398,5.69670724868774,5.47435283660889,0,85,83,47,37,23,32,27,24,39,28,24,11,549.095581054688,534.380615234375,294.541595458984,230.271347045898,141.878967285156,196.258819580078,166.235687255859,149.059066772461,233.65885925293,159.507797241211,131.384460449219,59.213005065918,3,4,2,4,5,10,1,2,9,5,7,9,19.3798446655273,25.7532844543457,12.5336847305298,24.8941993713379,30.8432540893555,61.3308792114258,6.15687704086304,12.4215888977051,53.9212760925293,28.4835357666016,38.3204689025879,48.4470062255859,18577,5511639.08691406,11180.3434916878
147,Humber Heights-Westmount,8,24,34,31,38,39,37,23,32,32,52,56,46,233.326858520508,330.225341796875,276.243103027344,339.043548583984,347.315002441406,330.681915283203,207.543762207031,292.665069580078,290.512939453125,461.811737060547,490.153167724609,405.643737792969,27,26,15,27,16,19,24,21,29,26,33,25,262.492706298828,252.525253295898,133.666015625,240.899353027344,142.488204956055,169.809631347656,216.567413330078,192.061462402344,263.27734375,230.905868530273,288.840270996094,220.458557128906,3,3,1,1,3,1,1,3,4,1,0,1,29.1658573150635,29.1375293731689,8.91106796264648,8.92219829559326,26.7165374755859,8.93734931945801,9.02364158630371,27.4373512268066,36.3141174316406,8.88099479675293,0,8.8183422088623,19,20,23,31,29,23,9,16,10,12,18,13,184.717086791992,194.250198364258,204.954559326172,276.588165283203,258.259857177734,205.559036254883,81.212776184082,146.332534790039,90.7852935791016,106.571937561035,157.549240112305,114.638450622559,1,0,1,1,2,0,0,2,1,0,0,0,9.72195243835449,0,8.91106796264648,8.92219829559326,17.8110256195068,0,0,18.2915668487549,9.07852935791016,0,0,0,12,6,11,5,5,5,2,1,9,6,13,10,116.663429260254,58.2750587463379,98.0217437744141,44.6109924316406,44.5275611877441,44.6867446899414,18.0472831726074,9.14578342437744,81.7067642211914,53.2859687805176,113.78556060791,88.1834182739258,1,4,7,3,3,7,0,5,1,4,8,1,9.72195243835449,38.850040435791,62.3774719238281,26.7665958404541,26.7165374755859,62.5614433288574,0,45.7289199829102,9.07852935791016,35.5239791870117,70.0218811035156,8.8183422088623,70,36,28,23,35,14,36,33,18,20,17,10,680.536682128906,349.650360107422,249.509887695313,205.210571289063,311.692932128906,125.122886657715,324.851104736328,301.810852050781,163.413528442383,177.619888305664,148.796493530273,88.1834182739258,1,2,4,6,3,5,1,5,1,2,3,4,9.72195243835449,19.4250202178955,35.6442718505859,53.5331916809082,26.7165374755859,44.6867446899414,9.02364158630371,45.7289199829102,9.07852935791016,17.7619895935059,26.2582054138184,35.2733688354492,11340,2802718.31005859,9088.13335479588
148,Willowridge-Martingrove-Richview,7,86,72,101,103,74,95,98,58,98,122,105,95,380.261749267578,317.362365722656,443.64404296875,447.845550537109,317.433074951172,404.100555419922,416.861633300781,247.810302734375,410.402435302734,494.628021240234,415.380950927734,375.419891357422,46,36,51,41,53,42,70,59,108,108,84,82,203.39582824707,158.681182861328,224.018280029297,178.268615722656,227.350723266602,178.654983520508,297.75830078125,252.082885742188,452.280242919922,437.867431640625,332.304779052734,324.046630859375,2,11,2,3,3,2,1,6,5,3,2,3,8.84329700469971,48.4859161376953,8.78503036499023,13.0440454483032,12.8689088821411,8.50738048553467,4.25369024276733,25.6355476379395,20.9388999938965,12.1629838943481,7.91201829910278,11.8553647994995,43,36,35,39,66,42,21,22,27,31,42,31,190.130874633789,158.681182861328,153.738037109375,169.57258605957,283.115997314453,178.654983520508,89.3274917602539,93.9970092773438,113.07006072998,125.68416595459,166.152389526367,122.505432128906,0,1,0,0,2,1,0,2,0,0,0,0,0,4.4078106880188,0,0,8.57927227020264,4.25369024276733,0,8.54518222808838,0,0,0,0,22,16,62,22,17,38,15,6,15,17,13,13,97.2762680053711,70.5249710083008,272.3359375,95.6563339233398,72.9238128662109,161.640228271484,63.8053512573242,25.6355476379395,62.8166999816895,68.9235763549805,51.4281196594238,51.3732452392578,2,2,2,5,5,5,7,3,4,3,2,0,8.84329700469971,8.8156213760376,8.78503036499023,21.7400760650635,21.4481811523438,21.2684497833252,29.7758312225342,12.8177738189697,16.7511196136475,12.1629838943481,7.91201829910278,0,119,59,53,41,69,37,44,54,66,61,63,35,526.176147460938,260.060821533203,232.803298950195,178.268615722656,295.984893798828,157.386535644531,187.162368774414,230.719924926758,276.393493652344,247.314010620117,249.228576660156,138.312591552734,4,3,4,4,4,3,4,3,5,3,12,19,17.6865940093994,13.2234315872192,17.5700607299805,17.3920612335205,17.1585445404053,12.7610702514648,17.0147609710693,12.8177738189697,20.9388999938965,12.1629838943481,47.472110748291,75.0839767456055,25305,5517456.69238281,12059.1831483176
149,Kingsview Village-The Westway,6,92,122,129,109,101,98,100,99,132,152,146,152,406.270690917969,539.679748535156,569.410705566406,477.525634765625,437.835968017578,421.596038818359,430.997314453125,429.035766601563,566.815551757813,637.34326171875,603.2060546875,632.832336425781,56,50,42,36,57,39,60,87,122,113,74,71,247.295211791992,221.180221557617,185.389541625977,157.714889526367,247.095550537109,167.778015136719,258.598388671875,377.031433105469,523.874938964844,473.814422607422,305.734588623047,295.599304199219,0,6,2,4,5,5,5,3,5,1,3,1,0,26.5416259765625,8.82807350158691,17.5238761901855,21.6750469207764,21.5100021362305,21.5498657226563,13.0010833740234,21.4702854156494,4.19304800033569,12.394645690918,4.16337060928345,38,33,34,39,39,27,14,17,15,41,25,28,167.807464599609,145.978942871094,150.077239990234,170.857788085938,169.065368652344,116.154014587402,60.3396263122559,73.6728057861328,64.4108581542969,171.914962768555,103.288711547852,116.574378967285,2,1,2,2,2,0,0,1,0,0,0,0,8.83197212219238,4.4236044883728,8.82807350158691,8.76193809509277,8.67001914978027,0,0,4.33369445800781,0,0,0,0,18,32,27,14,18,14,7,9,10,23,19,10,79.4877471923828,141.55534362793,119.178985595703,61.333568572998,78.0301742553711,60.2280044555664,30.1698131561279,39.0032501220703,42.9405708312988,96.4401016235352,78.4994201660156,41.6337051391602,3,7,17,10,3,3,2,7,1,2,5,0,13.2479572296143,30.9652309417725,75.0386199951172,43.8096923828125,13.0050287246704,12.9060010910034,8.61994647979736,30.3358612060547,4.29405689239502,8.38609600067139,20.6577434539795,0,110,54,54,47,53,41,66,94,69,100,69,35,485.758453369141,238.874633789063,238.357971191406,205.905548095703,229.755508422852,176.382019042969,284.458221435547,407.367279052734,296.289947509766,419.304779052734,285.076843261719,145.717971801758,5,4,5,6,3,2,7,8,6,8,11,5,22.0799293518066,17.6944179534912,22.070182800293,26.2858142852783,13.0050287246704,8.60400104522705,30.1698131561279,34.6695556640625,25.7643413543701,33.5443840026855,45.4470329284668,20.8168525695801,24019,5063357.91357422,10449.2474354457
150,Elms-Old Rexdale,5,45,53,69,62,56,71,49,69,64,61,87,81,458.341827392578,543.144104003906,708.2734375,632.717651367188,566.629577636719,715.509399414063,495.449951171875,704.153503417969,648.889770507813,605.21875,853.108459472656,802.536437988281,7,19,15,14,33,27,42,52,63,40,52,49,71.2976150512695,194.712036132813,153.97248840332,142.871719360352,333.906707763672,272.095123291016,424.67138671875,530.666381835938,638.750915527344,396.864776611328,509.903900146484,485.484985351563,1,4,2,3,2,1,2,0,2,6,5,1,10.1853742599487,40.9920082092285,20.5296649932861,30.6153697967529,20.2367706298828,10.077597618103,20.2224464416504,0,20.2778053283691,59.5297164916992,49.0292205810547,9.90785694122314,8,17,10,12,7,10,13,10,9,16,11,16,81.4829940795898,174.216033935547,102.648323059082,122.461479187012,70.8286972045898,100.775978088379,131.445907592773,102.051231384277,91.250129699707,158.745910644531,107.864288330078,158.52571105957,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,20.4102458953857,0,0,0,0,10.1389026641846,0,0,0,14,8,21,22,13,16,7,7,15,14,21,14,142.595230102539,81.984016418457,215.561492919922,224.512710571289,131.539001464844,161.241561889648,70.778564453125,71.4358596801758,152.083541870117,138.90266418457,205.922729492188,138.709991455078,2,4,4,6,3,9,0,7,6,0,7,2,20.3707485198975,40.9920082092285,41.0593299865723,61.2307395935059,30.3551559448242,90.6983795166016,0,71.4358596801758,60.8334159851074,0,68.6409072875977,19.8157138824463,31,24,24,20,19,25,35,18,31,43,40,16,315.74658203125,245.952041625977,246.355987548828,204.102462768555,192.249313354492,251.93994140625,353.892822265625,183.69221496582,314.305999755859,426.629638671875,392.233764648438,158.52571105957,1,1,0,2,1,4,2,3,0,4,2,4,10.1853742599487,10.2480020523071,0,20.4102458953857,10.1183853149414,40.3103904724121,20.2224464416504,30.6153697967529,0,39.6864776611328,19.6116886138916,39.6314277648926,10093,2931077.00854492,9356.74751418956
151,Rexdale-Kipling,4,50,59,72,87,80,59,49,49,59,77,93,80,467.02783203125,552.279296875,663.839233398438,797.726013183594,727.934509277344,534.178344726563,445.252166748047,446.998718261719,537.683410644531,689.593383789063,824.687438964844,718.713500976563,13,11,22,26,57,52,43,41,59,77,46,37,121.427238464355,102.967330932617,202.839752197266,238.40087890625,518.6533203125,470.80126953125,390.731475830078,374.019348144531,537.683410644531,689.593383789063,407.909912109375,332.404998779297,0,1,2,2,1,1,1,2,1,1,2,0,0,9.36066627502441,18.439977645874,18.338529586792,9.09918117523193,9.05387020111084,9.08677864074707,18.2448463439941,9.11327838897705,8.9557580947876,17.7352123260498,0,17,17,16,13,18,14,18,29,21,16,24,19,158.789459228516,159.131332397461,147.519821166992,119.200439453125,163.785263061523,126.754188537598,163.56201171875,264.550262451172,191.378845214844,143.292129516602,212.822555541992,170.694458007813,0,0,0,1,0,2,0,0,2,0,1,0,0,0,0,9.169264793396,0,18.1077404022217,0,0,18.2265567779541,0,8.8676061630249,0,14,14,15,30,22,22,14,10,13,24,25,14,130.767791748047,131.049331665039,138.299835205078,275.077941894531,200.181976318359,199.185150146484,127.214904785156,91.2242279052734,118.472618103027,214.938201904297,221.690170288086,125.774864196777,0,1,3,3,3,5,1,1,1,1,3,1,0,9.36066627502441,27.6599674224854,27.5077934265137,27.2975425720215,45.2693519592285,9.08677864074707,9.12242317199707,9.11327838897705,8.9557580947876,26.602819442749,8.98391914367676,58,21,14,19,36,46,42,55,52,47,31,21,541.752258300781,196.573989868164,129.079849243164,174.216033935547,327.570526123047,416.478057861328,381.644714355469,501.733245849609,473.890472412109,420.920654296875,274.895812988281,188.662292480469,2,1,0,1,3,3,1,2,9,4,1,7,18.6811141967773,9.36066627502441,0,9.169264793396,27.2975425720215,27.1616115570068,9.08677864074707,18.2448463439941,82.0195007324219,35.8230323791504,8.8676061630249,62.8874320983887,11131,2505653.47436523,7067.21347680557
152,Thistletown-Beaumond Heights,3,63,58,48,56,53,75,56,61,52,65,78,68,605.594543457031,557.531494140625,449.690826416016,524.001098632813,493.666168212891,699.953308105469,526.563232421875,582.338928222656,490.890197753906,600.073852539063,709.090881347656,623.73876953125,10,16,16,23,44,51,41,45,57,52,36,35,96.1261138916016,153.801788330078,149.896942138672,215.214752197266,409.836059570313,475.96826171875,385.519500732422,429.594268798828,538.091186523438,480.05908203125,327.272735595703,321.042022705078,2,5,3,0,0,0,0,1,0,5,1,2,19.2252235412598,48.0630569458008,28.105676651001,0,0,0,0,9.54653930664063,0,46.1595268249512,9.09090900421143,18.3452568054199,22,23,23,17,16,14,11,8,17,23,23,11,211.477462768555,221.090072631836,215.476852416992,159.071762084961,149.031295776367,130.657958984375,103.432060241699,76.372314453125,160.483337402344,212.333831787109,209.090911865234,100.898918151855,0,1,0,0,2,0,0,0,0,0,0,0,0,9.61261177062988,0,0,18.6289119720459,0,0,0,0,0,0,0,20,24,16,24,11,10,9,6,16,12,9,17,192.252227783203,230.702682495117,149.896942138672,224.571914672852,102.459014892578,93.3271102905273,84.6262359619141,57.2792358398438,151.04313659668,110.782867431641,81.8181838989258,155.934692382813,0,2,3,2,1,2,1,1,5,0,1,2,0,19.2252235412598,28.105676651001,18.7143249511719,9.31445598602295,18.6654224395752,9.40291500091553,9.54653930664063,47.2009811401367,0,9.09090900421143,18.3452568054199,27,55,36,20,35,39,55,40,22,55,41,16,259.54052734375,528.693664550781,337.268127441406,187.143264770508,326.005950927734,363.975738525391,517.160339355469,381.861572265625,207.684326171875,507.754791259766,372.727264404297,146.762054443359,1,3,1,4,2,4,5,2,2,14,2,5,9.61261177062988,28.8378353118896,9.36855888366699,37.4286499023438,18.6289119720459,37.3308448791504,47.014575958252,19.0930786132813,18.880392074585,129.246673583984,18.1818180084229,45.8631439208984,10902,3339551.82373047,10828.6020136539
153,Mount Olive-Silverstone-Jamestown,2,240,235,275,278,256,275,206,210,262,294,339,272,706.15234375,693.010925292969,808.466857910156,818.610107421875,753.273498535156,811.951904296875,614.760192871094,635.1318359375,785.301086425781,860.101806640625,976.213806152344,788.588684082031,61,58,47,51,75,87,87,76,120,152,84,95,179.480392456055,171.040985107422,138.174331665039,150.176681518555,220.685592651367,256.8720703125,259.631744384766,229.85725402832,359.679870605469,444.678497314453,241.893676757813,275.426177978516,7,5,12,9,3,5,10,6,8,11,5,4,20.5961093902588,14.7449131011963,35.2785530090332,26.501766204834,8.82742404937744,14.7627620697021,29.8427295684814,18.1466255187988,23.9786586761475,32.1806793212891,14.3984336853027,11.5968923568726,25,37,34,34,27,35,18,16,26,24,29,19,73.5575332641602,109.112358093262,99.9559020996094,100.117782592773,79.4468154907227,103.339340209961,53.716911315918,48.390998840332,77.9306411743164,70.2123947143555,83.5109176635742,55.0852355957031,2,2,3,0,4,3,3,0,1,4,2,1,5.88460302352905,5.89796543121338,8.8196382522583,0,11.7698984146118,8.85765743255615,8.95281887054443,0,2.99733233451843,11.7020654678345,5.7593731880188,2.89922308921814,76,106,106,69,62,59,31,48,54,53,42,37,223.61491394043,312.592163085938,311.627227783203,203.180206298828,182.43342590332,174.200592041016,92.5124588012695,145.173004150391,161.855941772461,155.052368164063,120.946838378906,107.27124786377,6,11,7,9,17,15,18,10,6,16,19,7,17.65380859375,32.4388084411621,20.5791568756104,26.501766204834,50.0220680236816,44.2882881164551,53.716911315918,30.2443752288818,17.9839935302734,46.8082618713379,54.7140464782715,20.2945613861084,110,62,98,69,79,110,96,83,84,121,89,45,323.653167724609,182.8369140625,288.108184814453,203.180206298828,232.455490112305,324.78076171875,286.490203857422,251.028305053711,251.775924682617,353.987487792969,256.292114257813,130.465042114258,5,5,4,1,3,8,8,3,18,12,11,9,14.7115077972412,14.7449131011963,11.7595176696777,2.94464063644409,8.82742404937744,23.6204204559326,23.8741836547852,9.07331275939941,53.9519844055176,35.1061973571777,31.6765537261963,26.0930061340332,34492,4637601.69140625,12968.3564893043
154,West Humber-Clairville,1,289,306,291,301,314,255,248,242,264,322,347,349,839.213623046875,894.99853515625,845.340454101563,864.694030761719,890.123596191406,716.191528320313,696.179443359375,681.248779296875,733.883728027344,872.014282226563,923.609252929688,933.00537109375,311,270,322,322,496,485,398,500,777,843,661,494,903.098388671875,789.70458984375,935.393920898438,925.021545410156,1406.05505371094,1362.16821289063,1117.25573730469,1407.53881835938,2159.95336914063,2282.9443359375,1759.38244628906,1320.64379882813,4,18,18,10,9,7,5,12,6,10,8,5,11.6154136657715,52.64697265625,52.2891006469727,28.7273769378662,25.5130958557129,19.6601600646973,14.0358753204346,33.7809295654297,16.6791763305664,27.0811901092529,21.2935848236084,13.3668394088745,148,119,131,125,170,135,111,98,136,212,155,130,429.770294189453,348.054992675781,380.548461914063,359.092224121094,481.9140625,379.160217285156,311.596435546875,275.877593994141,378.061309814453,574.121215820313,412.563201904297,347.537841796875,0,3,2,0,0,2,2,1,1,2,1,1,0,8.77449512481689,5.80990028381348,0,0,5.61718845367432,5.61435031890869,2.81507754325867,2.77986264228821,5.41623783111572,2.66169810295105,2.67336797714233,82,73,91,123,91,72,76,53,70,77,64,57,238.115982055664,213.512725830078,264.350463867188,353.346740722656,257.965759277344,202.218795776367,213.345306396484,149.199111938477,194.590393066406,208.525161743164,170.348678588867,152.381973266602,4,5,10,7,14,14,5,5,5,9,7,10,11.6154136657715,14.6241588592529,29.0494995117188,20.1091632843018,39.6870384216309,39.3203201293945,14.0358753204346,14.0753879547119,13.8993129730225,24.3730697631836,18.6318874359131,26.733678817749,371,266,225,223,393,355,374,378,464,315,266,204,1077.32958984375,778.005249023438,653.61376953125,640.620483398438,1114.07189941406,997.050964355469,1049.88354492188,1064.09936523438,1289.85632324219,853.057495117188,708.01171875,545.367065429688,41,59,41,58,51,65,56,54,61,79,71,92,119.057991027832,172.565078735352,119.102951049805,166.618789672852,144.57421875,182.558624267578,157.201812744141,152.014190673828,169.571624755859,213.941390991211,188.980575561523,245.949844360352,37406,30145338.8083496,27923.9623863216
155,Black Creek,24,222,226,279,246,199,216,269,212,243,230,266,280,988.335876464844,1013.04406738281,1245.14660644531,1093.47912597656,878.470825195313,952.590942382813,1192.85180664063,949.48046875,1078.51403808594,996.792907714844,1135.44201660156,1204.19750976563,44,48,53,35,57,77,80,65,78,85,68,60,195.886383056641,215.159805297852,236.533233642578,155.576293945313,251.622299194336,339.581024169922,354.75146484375,291.114288330078,346.189697265625,368.380004882813,290.263366699219,258.042327880859,9,9,4,2,11,7,3,7,3,5,7,8,40.0676689147949,40.3424644470215,17.8515644073486,8.89007377624512,48.5586891174316,30.8710041046143,13.3031797409058,31.3507709503174,13.3149881362915,21.6694107055664,29.8800525665283,34.4056434631348,26,27,27,27,30,38,25,27,33,29,21,22,115.751045227051,121.027389526367,120.498062133789,120.015998840332,132.43278503418,167.58544921875,110.859825134277,120.92440032959,146.464874267578,125.682586669922,89.6401596069336,94.6155166625977,0,0,1,0,4,0,3,0,1,0,3,0,0,0,4.46289110183716,0,17.6577053070068,0,13.3031797409058,0,4.43832921981812,0,12.805736541748,0,49,42,42,53,31,48,26,15,19,28,29,12,218.146209716797,188.264831542969,187.441421508789,235.586959838867,136.847213745117,211.686874389648,115.294219970703,67.1802215576172,84.3282623291016,121.348701477051,123.788787841797,51.6084632873535,12,12,16,13,16,6,19,15,11,7,13,8,53.4235610961914,53.7899513244629,71.4062576293945,57.7854843139648,70.6308212280273,26.4608592987061,84.2534713745117,67.1802215576172,48.8216247558594,30.3371753692627,55.491527557373,34.4056434631348,41,28,55,46,58,66,88,66,42,54,58,39,182.530502319336,125.509887695313,245.459014892578,204.471710205078,256.036743164063,291.069458007813,390.226593017578,295.592987060547,186.40983581543,234.029647827148,247.577575683594,167.727508544922,9,4,8,17,8,9,16,9,8,13,12,11,40.0676689147949,17.9299831390381,35.7031288146973,75.5656280517578,35.3154106140137,39.691291809082,70.9502868652344,40.3081321716309,35.5066337585449,56.3404693603516,51.2229461669922,47.3077583312988,23252,3453854.96728516,8441.43282420329
156,Pelmo Park-Humberlea,23,58,45,59,53,73,77,54,57,80,104,104,78,574.0869140625,428.489807128906,539.798706054688,474.782775878906,639.005615234375,661.227966308594,459.574462890625,483.296600341797,666.167053222656,839.861083984375,821.549865722656,616.552062988281,28,30,26,47,64,73,59,68,95,111,65,47,277.145416259766,285.659881591797,237.877395629883,421.033782958984,560.224060058594,626.878479003906,502.127655029297,576.564331054688,791.073364257813,896.390197753906,513.468688964844,371.512145996094,3,1,1,0,4,1,5,3,5,0,1,5,29.6941509246826,9.52199554443359,9.14913082122803,0,35.0140037536621,8.58737659454346,42.5531921386719,25.4366626739502,41.635440826416,0,7.89951801300049,39.5225677490234,30,15,24,31,24,23,20,12,32,23,28,15,296.941497802734,142.829940795898,219.579147338867,277.703125,210.084030151367,197.509658813477,170.212768554688,101.746650695801,266.466827392578,185.738510131836,221.186508178711,118.56770324707,0,0,1,0,1,1,0,2,1,0,2,1,0,0,9.14913082122803,0,8.75350093841553,8.58737659454346,0,16.9577751159668,8.32708835601807,0,15.799036026001,7.90451335906982,13,25,12,22,19,11,4,4,7,13,8,9,128.674652099609,238.049896240234,109.789573669434,197.079635620117,166.316528320313,94.4611434936523,34.042552947998,33.9155502319336,58.2896156311035,104.982635498047,63.1961441040039,71.140625,0,2,5,1,3,3,4,2,3,3,4,2,0,19.0439910888672,45.7456550598145,8.95816516876221,26.2605037689209,25.7621288299561,34.042552947998,16.9577751159668,24.9812641143799,24.2267627716064,31.598072052002,15.8090267181396,38,32,36,35,50,30,48,48,42,24,44,29,376.125915527344,304.703857421875,329.368713378906,313.535797119141,437.675079345703,257.621307373047,408.510650634766,406.986602783203,349.737701416016,193.814102172852,347.578796386719,229.230895996094,3,6,4,6,4,7,10,2,9,6,7,11,29.6941509246826,57.1319732666016,36.5965232849121,53.7489929199219,35.0140037536621,60.1116371154785,85.1063842773438,16.9577751159668,74.9437942504883,48.4535255432129,55.2966270446777,86.9496459960938,12651,4276214.27880859,13837.2521138853
